E5RIL1	22.81
E5RJ46	25.74
E5RJM6	5.26
E5RQL4	4.76
E7EML9	22.09
E7ERA6	33.73
E7ETH6	13.18
E7EU14	0
E7EW31	99.4
E9PAV3	99.27
E9PB15	24.09
E9PGG2	45.64
E9PI22	43.72
E9PIF3	15.98
E9PJ23	31.52
E9PJI5	12.19
E9PKD4	11.14
E9PQ53	8.77
E9PQR5	27.31
E9PQX1	4.31
E9PRG8	13.93
F2Z333	21.68
F2Z398	1.63
F2Z3F1	7.08
F2Z3M2	17.54
F5GYI3	53.8
F5H284	0.6
F5H4A9	49.79
F5H4B4	28.94
F7VJQ1	6.84
F8VTS6	4.87
F8W1W9	26.57
F8WBI6	73.41
F8WCM5	34.49
F8WFD2	8.85
G3V0H7	17.18
G3V211	0.86
G9CGD6	47.16
H0UI37	17.52
H0Y354	10.06
H0Y7S4	2.09
H0YKK7	72.36
H0YL09	14.5
H0YL14	0.71
H0YM25	83.45
H3BMG3	44.61
H3BN30	17.46
H3BNL1	8.33
H3BNL8	1.73
H3BPM6	7.62
H3BQB6	59.78
H3BQJ8	19.56
H3BQW9	62.99
H3BR10	29.9
H3BRN8	18.18
H3BS89	13.26
H3BSY2	76.1
H3BTG2	10.74
H3BU77	0
H3BUK9	40.07
H3BV60	34.81
H7BZ55	85.07
H7C241	2.8
H7C350	52.48
I0J062	38.6
I1YAP6	4
I3L0S3	3.43
I3L1E1	51.61
I3L1I5	78.01
I3L273	100
I3L3R5	46.24
I6L899	75.27
J3KSC0	2.22
K7EIQ3	13.46
K7EJ46	14.07
K9M1U5	19.55
L0R6Q1	7.76
L0R819	29.16
L0R8F8	4.28
M0QZC1	50.75
M5A8F1	1.25
O00110	18.69
O00115	5.27
O00116	12.46
O00124	22.59
O00139	26.77
O00141	20.88
O00142	18.49
O00144	18.27
O00148	7.72
O00151	47.72
O00154	15
O00155	15.51
O00159	4.79
O00160	14.29
O00161	22.27
O00165	35.84
O00167	50.37
O00168	46.73
O00170	2.72
O00175	42.01
O00178	22.27
O00180	22.91
O00182	0.84
O00186	7.6
O00187	4.22
O00189	8.6
O00192	55.71
O00193	56.28
O00194	14.22
O00198	9.89
O00203	26.05
O00204	27.67
O00206	5.95
O00212	16.66
O00213	60.98
O00214	1.57
O00217	15.23
O00219	7.41
O00220	39.95
O00221	48.6
O00222	11.12
O00230	33.33
O00231	1.18
O00232	3.07
O00233	15.69
O00237	21.75
O00238	11.55
O00241	15.82
O00244	0
O00253	43.93
O00254	19.78
O00255	25.69
O00257	84.1
O00258	12.06
O00264	24.61
O00267	30.08
O00268	85.34
O00270	6.89
O00273	27.49
O00287	59.92
O00291	26.61
O00292	16.12
O00294	53.5
O00295	55.96
O00299	1.65
O00300	10.97
O00303	24.08
O00305	43.46
O00308	33.44
O00311	39.02
O00321	53.21
O00322	3.48
O00327	57.18
O00329	5.36
O00330	25.54
O00337	9.55
O00338	4.72
O00339	9.51
O00341	14.46
O00358	72.92
O00370	1.96
O00391	26.77
O00398	13.56
O00399	7.36
O00400	12.93
O00401	67.92
O00408	13.92
O00409	74.69
O00410	4.55
O00411	17.88
O00418	33.24
O00421	11.04
O00422	17.64
O00423	17.42
O00425	18.82
O00429	18.47
O00442	0.81
O00443	26.74
O00444	41.44
O00445	20.98
O00451	28.23
O00453	22.68
O00458	23.28
O00459	15.52
O00461	91.81
O00462	2.04
O00463	11.84
O00468	23.99
O00469	4.47
O00470	55.89
O00471	7.9
O00472	52.18
O00476	7.61
O00478	18.32
O00479	100
O00481	4.87
O00482	45.65
O00483	8.64
O00487	7.09
O00488	32.83
O00499	48.22
O00501	15.13
O00505	19.57
O00506	25.11
O00507	24.81
O00512	100
O00515	98.25
O00519	5.69
O00522	4.75
O00526	16.84
O00533	13.32
O00534	6.87
O00541	35.2
O00548	14.93
O00555	51.25
O00559	30.04
O00560	27.51
O00562	38.5
O00566	62.55
O00567	29.12
O00570	81.58
O00571	30.06
O00574	11.69
O00584	16.01
O00585	45.52
O00587	15.26
O00590	18.48
O00591	20.22
O00592	66.12
O00602	21.47
O00622	8.92
O00623	13.64
O00624	7.06
O00625	0.34
O00626	22.58
O00628	1.85
O00629	15.16
O00631	3.22
O00634	8.79
O00635	2.79
O00712	54.04
O00716	49.67
O00743	0.98
O00744	14.39
O00746	14.97
O00748	6.08
O00750	26
O00754	7.41
O00755	8.88
O00757	2.94
O00762	16.75
O00763	26.52
O00764	0.96
O00767	14.76
O14490	82.08
O14492	50.94
O14493	10.04
O14494	17.6
O14495	23.79
O14497	85.2
O14498	16.58
O14503	59.95
O14508	13.13
O14511	69.76
O14512	55.93
O14513	93.5
O14514	38.95
O14519	54.78
O14520	21.63
O14521	28.93
O14522	15.68
O14523	51.27
O14524	17.34
O14525	20.89
O14526	43.41
O14529	73.28
O14530	19.91
O14531	10.83
O14543	18.22
O14544	43.17
O14545	63.91
O14548	8.77
O14556	13.23
O14558	13.12
O14559	68.29
O14561	37.17
O14562	30.42
O14569	19.81
O14576	36.89
O14578	60.13
O14579	5.19
O14581	2.26
O14593	1.53
O14594	57.75
O14595	22.5
O14598	100
O14599	17.92
O14602	29.16
O14603	4.76
O14604	84.09
O14607	42.46
O14609	6.91
O14610	4.34
O14613	58.09
O14617	31.3
O14618	9.85
O14625	20.21
O14626	7.52
O14627	76.76
O14628	9.53
O14633	52.72
O14638	10.28
O14639	47.55
O14640	57.26
O14641	58.42
O14645	14.72
